"PropertyID","AskingRate","QuarterOff","BldgClass","ST","Quarters","ListAge","Floor","AvgSqft","Latitude","Longitude","LeaseTermTypeID","LeaseTermLow","LeaseTermHigh","SubmarketName","SpaceForLeaseID"
220346,14,"2010Q4","3_ClassC","3_FullService",14,14,1,1800,42.1918894,-71.2026818,5,NA,NA,"Route 1 South",2416761
399748,15.25,"2010Q4","3_ClassC","3_FullService",6,26,1,650,42.223902,-71.168362,1,1,5,"Route 1 South",4086154
531161,10,"2010Q4","3_ClassC","3_FullService",1,42,1,679,42.195165,-71.00467,5,NA,NA,"Quincy/Braintree",5300411
619574,14.5,"2010Q4","3_ClassC","3_FullService",2,45,2,800,42.1736842,-70.949976,1,2,5,"Route 3 Corridor",5267642
619574,13,"2010Q4","3_ClassC","3_FullService",0,45,3,600,42.1736842,-70.949976,1,2,2,"Route 3 Corridor",5647890
619764,16,"2010Q4","3_ClassC","2_Between",13,24,1,750,42.199241,-71.025177,1,3,3,"Quincy/Braintree",2659696
669084,14.5,"2010Q4","3_ClassC","2_Between",5,37,1,736,42.1916,-71.202499,1,1,1,"Route 1 South",4264965
680389,20,"2010Q4","2_ClassB","2_Between",0,8,3,5107,42.191244,-70.943477,5,NA,NA,"Route 3 Corridor",5578101
7549978,27,"2010Q4","3_ClassC","3_FullService",3,1,1,1900,42.1502633,-71.1492307,5,NA,NA,"Route 1 South",5006701
7723395,20,"2010Q4","2_ClassB","2_Between",1,0,2,1800,42.1858573,-71.2026853,5,NA,NA,"Route 1 South",5446489
7723395,20,"2010Q4","2_ClassB","2_Between",1,0,2,1750,42.1858573,-71.2026853,5,NA,NA,"Route 1 South",5446470
7737512,12,"2010Q4","3_ClassC","2_Between",1,70,1,1000,42.222371,-70.969204,1,2,5,"Quincy/Braintree",5451697
219124,23,"2011Q1","1_ClassA","2_Between",2,29,3,806,42.2301527,-71.0256774,1,3,5,"Quincy/Braintree",5429946
219124,23,"2011Q1","1_ClassA","2_Between",4,29,1,710,42.2301527,-71.0256774,1,3,5,"Quincy/Braintree",5031307
219304,21,"2011Q1","1_ClassA","2_Between",1,21,1,4640,42.1766939,-71.1907644,5,NA,NA,"Route 1 South",5579666
219365,19.75,"2011Q1","1_ClassA","2_Between",2,22,4,1456,42.2173047,-71.0234445,5,NA,NA,"Quincy/Braintree",5412743
219370,18.5,"2011Q1","2_ClassB","2_Between",6,20,2,1300,42.1606924,-71.2018312,5,NA,NA,"Route 1 South",5555399
219490,17.5,"2011Q1","2_ClassB","2_Between",15,21,1,1414,42.2178746,-71.0415805,1,2,5,"Quincy/Braintree",2914749
219490,17.5,"2011Q1","2_ClassB","2_Between",10,22,1,2126,42.2178746,-71.0415805,1,2,5,"Quincy/Braintree",3374549
219543,19.75,"2011Q1","2_ClassB","2_Between",12,21,1,1753,42.2339033,-71.014253,5,NA,NA,"Quincy/Braintree",3002705
220346,14,"2011Q1","3_ClassC","3_FullService",13,14,1,900,42.1918894,-71.2026818,5,NA,NA,"Route 1 South",2815075
220443,12,"2011Q1","3_ClassC","3_FullService",6,41,1,1560,42.200781,-71.064852,5,NA,NA,"Route 24",4233156
220536,14,"2011Q1","2_ClassB","1_Net",8,24,1,1125,42.1040293,-71.0680081,1,3,3,"Route 24",3867614
220607,27.5,"2011Q1","1_ClassA","3_FullService",7,21,2,2850,42.2407695,-71.2077741,5,NA,NA,"Route 1 South",4175265
220627,15.83,"2011Q1","2_ClassB","3_FullService",4,24,3,720,42.201165,-70.947413,5,NA,NA,"Route 3 Corridor",5022585
220657,18,"2011Q1","2_ClassB","3_FullService",12,25,1,1555,42.2848251,-71.0312513,5,NA,NA,"Quincy/Braintree",3015063
619764,16,"2011Q1","3_ClassC","2_Between",2,27,1,975,42.199241,-71.025177,5,NA,NA,"Quincy/Braintree",5300393
619764,12,"2011Q1","3_ClassC","2_Between",1,27,2,975,42.199241,-71.025177,5,NA,NA,"Quincy/Braintree",5585130
5598593,16,"2011Q1","2_ClassB","2_Between",1,52,2,1350,42.2293079,-71.2215558,1,2,2,"Route 1 South",5683907
5598593,16,"2011Q1","2_ClassB","2_Between",4,52,3,1600,42.2293079,-71.2215558,1,2,2,"Route 1 South",4842382
7019448,12.48,"2011Q1","3_ClassC","3_FullService",2,70,1,1538,42.159884,-71.108208,1,1,3,"Route 24",5472261
110983,12,"2011Q2","3_ClassC","2_Between",1,89,1,4900,42.2801385,-71.0342344,1,1,5,"Quincy/Braintree",5852384
219314,18,"2011Q2","2_ClassB","2_Between",8,38,4,942,42.218401,-71.002736,5,NA,NA,"Quincy/Braintree",4185050
219314,18,"2011Q2","2_ClassB","2_Between",2,39,4,491,42.218401,-71.002736,5,NA,NA,"Quincy/Braintree",5578051
219328,22,"2011Q2","1_ClassA","2_Between",5,3,3,1500,42.2295875,-71.1850859,1,2,5,"Route 1 South",4693079
219328,22,"2011Q2","1_ClassA","2_Between",9,2,2,4922,42.2295875,-71.1850859,1,2,5,"Route 1 South",3857238
219496,13,"2011Q2","3_ClassC","1_Net",1,27,1,2520,42.2232847,-71.0364084,5,NA,NA,"Quincy/Braintree",5929658
219800,26.5,"2011Q2","1_ClassA","3_FullService",6,6,3,5585,42.2246632,-71.1697878,1,5,5,"Route 1 South",4494672
219834,7.5,"2011Q2","3_ClassC","1_Net",7,44,1,4860,42.1626991,-71.1612522,1,3,5,"Route 1 South",4321873
220015,20,"2011Q2","3_ClassC","2_Between",15,35,3,1050,42.221922,-70.802506,1,3,5,"Route 3 Corridor",2592350
220027,14,"2011Q2","2_ClassB","2_Between",3,24,1,581,42.1488963,-71.1050315,1,3,3,"Route 1 South",5440055
220327,17.47,"2011Q2","3_ClassC","3_FullService",4,24,3,570,42.1643445,-71.1980023,5,NA,NA,"Route 1 South",5124787
220327,17.62,"2011Q2","3_ClassC","3_FullService",4,24,3,565,42.1643445,-71.1980023,5,NA,NA,"Route 1 South",5124795
220372,19,"2011Q2","2_ClassB","3_FullService",5,81,6,1732,42.249544,-71.001943,1,3,5,"Quincy/Braintree",4947619
220372,19,"2011Q2","2_ClassB","3_FullService",5,81,7,1732,42.249544,-71.001943,1,3,5,"Quincy/Braintree",4947631
220396,13.63,"2011Q2","2_ClassB","3_FullService",9,24,3,1000,42.2726298,-71.0264665,5,NA,NA,"Quincy/Braintree",3814787
220627,15.17,"2011Q2","2_ClassB","3_FullService",1,25,3,435,42.201165,-70.947413,1,1,3,"Route 3 Corridor",5887148
220627,17,"2011Q2","2_ClassB","3_FullService",5,24,1,615,42.201165,-70.947413,1,1,3,"Route 3 Corridor",4998464
7053873,13.2,"2011Q2","3_ClassC","3_FullService",8,59,2,2000,42.241764,-71.145676,1,1,3,"Route 1 South",4078631
7723395,20,"2011Q2","2_ClassB","2_Between",1,1,1,1800,42.1858573,-71.2026853,1,1,5,"Route 1 South",5795690
7723395,20,"2011Q2","2_ClassB","2_Between",3,0,2,1550,42.1858573,-71.2026853,1,1,5,"Route 1 South",5446445
219190,16.5,"2011Q3","2_ClassB","2_Between",10,25,2,1145,42.2111332,-71.185238,1,3,5,"Route 1 South",3928774
219202,12,"2011Q3","2_ClassB","1_Net",10,23,2,2840,42.1814804,-71.1928164,5,NA,NA,"Route 1 South",3897716
219304,21,"2011Q3","1_ClassA","2_Between",8,20,2,4519,42.1766939,-71.1907644,5,NA,NA,"Route 1 South",4297893
219328,22,"2011Q3","1_ClassA","2_Between",4,3,2,764,42.2295875,-71.1850859,5,NA,NA,"Route 1 South",5433243
219608,21.5,"2011Q3","1_ClassA","2_Between",10,22,1,2234,42.169588,-71.2017544,1,3,5,"Route 1 South",3847498
220607,27.5,"2011Q3","1_ClassA","3_FullService",7,21,1,3460,42.2407695,-71.2077741,5,NA,NA,"Route 1 South",4588660
697356,25,"2011Q3","3_ClassC","1_Net",14,72,1,1875,42.175374,-70.955785,5,NA,NA,"Route 3 Corridor",3084006
1224084,15,"2011Q3","2_ClassB","1_Net",4,75,1,400,42.247599,-71.174037,5,NA,NA,"Route 1 South",5299102
1224084,24,"2011Q3","2_ClassB","1_Net",4,75,1,900,42.247599,-71.174037,5,NA,NA,"Route 1 South",5426793
6751723,18,"2011Q3","2_ClassB","2_Between",7,25,2,440,42.1593155,-71.1546284,5,NA,NA,"Route 1 South",4574281
7104858,20,"2011Q3","3_ClassC","1_Net",9,74,2,2500,42.1577583,-71.0069062,5,NA,NA,"Route 24",4159538
9529,15,"2011Q4","1_ClassA","2_Between",7,22,4,6147,42.2345324,-71.0149571,5,NA,NA,"Quincy/Braintree",4660647
95673,12,"2011Q4","3_ClassC","3_FullService",5,23,1,1500,42.1734792,-71.1100061,5,NA,NA,"Route 24",5320371
219124,23,"2011Q4","1_ClassA","2_Between",12,27,3,4700,42.2301527,-71.0256774,1,3,5,"Quincy/Braintree",3586853
219151,23,"2011Q4","1_ClassA","2_Between",4,24,1,396,42.228937,-71.027481,5,NA,NA,"Quincy/Braintree",5655839
219304,21,"2011Q4","1_ClassA","2_Between",7,21,3,7228,42.1766939,-71.1907644,5,NA,NA,"Route 1 South",4718908
219306,18,"2011Q4","1_ClassA","2_Between",9,26,3,2144,42.219719,-71.0320078,1,3,10,"Quincy/Braintree",4302980
219328,21,"2011Q4","1_ClassA","2_Between",15,1,2,2685,42.2295875,-71.1850859,1,2,5,"Route 1 South",2940650
219328,21,"2011Q4","1_ClassA","2_Between",5,3,2,4689,42.2295875,-71.1850859,5,NA,NA,"Route 1 South",5293906
219754,15,"2011Q4","3_ClassC","1_Net",1,7,3,1994,42.248156,-71.001931,5,NA,NA,"Quincy/Braintree",6343855
219785,14.5,"2011Q4","3_ClassC","1_Net",1,46,1,3000,42.1627739,-71.1603696,5,NA,NA,"Route 1 South",6266427
220015,20,"2011Q4","3_ClassC","3_FullService",15,36,1,450,42.221922,-70.802506,1,3,5,"Route 3 Corridor",2964145
220346,14.5,"2011Q4","3_ClassC","3_FullService",2,18,1,815,42.1918894,-71.2026818,1,1,5,"Route 1 South",6189102
220392,19,"2011Q4","2_ClassB","2_Between",2,27,4,2800,42.253777,-71.004831,5,NA,NA,"Quincy/Braintree",6031454
659102,17.25,"2011Q4","2_ClassB","2_Between",1,27,2,800,42.208833,-70.957505,5,NA,NA,"Route 3 Corridor",6349526
669084,14.5,"2011Q4","3_ClassC","3_FullService",1,39,1,700,42.1916,-71.202499,5,NA,NA,"Route 1 South",6340843
7022070,16.68,"2011Q4","3_ClassC","3_FullService",5,43,1,550,42.19595,-71.00236,1,1,3,"Quincy/Braintree",5472260
7129753,19.09,"2011Q4","2_ClassB","3_FullService",2,26,1,2200,42.161042,-71.197692,1,3,5,"Route 1 South",6134754
7746660,12.12,"2011Q4","2_ClassB","3_FullService",5,80,1,990,42.246815,-71.033267,5,NA,NA,"Quincy/Braintree",5474093
7746660,12.12,"2011Q4","2_ClassB","3_FullService",5,80,2,990,42.246815,-71.033267,5,NA,NA,"Quincy/Braintree",5474097
7925858,19,"2011Q4","2_ClassB","2_Between",3,1,3,5000,42.2075489,-71.1223917,5,NA,NA,"Route 1 South",5830248
7925858,19,"2011Q4","2_ClassB","2_Between",3,1,1,1750,42.2075489,-71.1223917,5,NA,NA,"Route 1 South",5830222
219322,19,"2005Q2","2_ClassB","2_Between",14,15,1,2300,42.0916508,-71.4263202,1,3,5,"I-95 Corridor South",234413
219330,27,"2005Q2","2_ClassB","2_Between",6,42,2,1088,42.319674,-71.234268,1,5,5,"Wellesley/Needham",625795
219465,25,"2005Q2","2_ClassB","2_Between",0,35,3,1647,42.324508,-71.2606602,1,3,5,"Wellesley/Needham",931453
219549,24,"2005Q2","2_ClassB","2_Between",5,39,1,1800,42.314117,-71.2494772,NA,NA,NA,"Wellesley/Needham",688671
219553,25,"2005Q2","2_ClassB","2_Between",3,24,3,4776,42.3089269,-71.2775195,1,3,5,"Wellesley/Needham",778395
219640,16,"2005Q2","2_ClassB","2_Between",1,23,2,1100,42.2922259,-71.2368421,NA,NA,NA,"Wellesley/Needham",895378
219688,23.5,"2005Q2","3_ClassC","3_FullService",4,31,2,1440,42.3165184,-71.243628,5,NA,NA,"Wellesley/Needham",764845
219716,18,"2005Q2","2_ClassB","3_FullService",1,25,1,572,42.3259874,-71.2604293,1,1,5,"Wellesley/Needham",911328
219973,27,"2005Q2","2_ClassB","3_FullService",2,107,1,2585,42.342458,-71.1187445,NA,NA,NA,"Newton/Brookline",822367
220237,20,"2005Q2","2_ClassB","2_Between",3,19,2,2400,42.3061383,-71.2193594,NA,NA,NA,"Wellesley/Needham",773250
220268,24,"2005Q2","2_ClassB","3_FullService",0,21,2,1663,42.2807248,-71.2348261,5,NA,NA,"Wellesley/Needham",1082403
530874,28,"2005Q2","3_ClassC","2_Between",1,5,1,1717,42.3078855,-71.277988,NA,NA,NA,"Wellesley/Needham",910419
219286,28,"2005Q3","2_ClassB","2_Between",1,17,2,4400,42.333516,-71.118528,5,NA,NA,"Newton/Brookline",1141806
219286,28,"2005Q3","2_ClassB","2_Between",4,16,2,2200,42.333516,-71.118528,NA,NA,NA,"Newton/Brookline",817177
219313,23.5,"2005Q3","3_ClassC","3_FullService",4,29,3,610,42.3160859,-71.2447541,1,3,5,"Wellesley/Needham",815096
219375,27,"2005Q3","2_ClassB","2_Between",0,30,3,1647,42.2958579,-71.2921739,5,NA,NA,"Wellesley/Needham",1157376
219387,32,"2005Q3","1_ClassA","2_Between",1,5,1,4486,42.3176756,-71.2303924,1,5,5,"Wellesley/Needham",1137885
219413,20,"2005Q3","2_ClassB","3_FullService",4,19,2,2500,42.304267,-71.220164,5,NA,NA,"Wellesley/Needham",795102
219438,25,"2005Q3","1_ClassA","2_Between",7,16,3,22825,42.3046705,-71.2286116,1,5,5,"Wellesley/Needham",641243
219465,26,"2005Q3","2_ClassB","2_Between",0,35,2,1841,42.324508,-71.2606602,1,3,5,"Wellesley/Needham",1192966
219465,26,"2005Q3","2_ClassB","2_Between",1,35,2,2865,42.324508,-71.2606602,1,3,5,"Wellesley/Needham",1133992
219465,26,"2005Q3","2_ClassB","2_Between",1,35,3,3059,42.324508,-71.2606602,1,3,5,"Wellesley/Needham",931456
219528,28,"2005Q3","2_ClassB","2_Between",1,19,1,2975,42.3236461,-71.2588633,5,NA,NA,"Wellesley/Needham",1133981
219530,30,"2005Q3","1_ClassA","2_Between",1,40,2,7017,42.3189835,-71.2340096,1,3,3,"Wellesley/Needham",1096201
219530,30,"2005Q3","1_ClassA","3_FullService",4,39,1,14447,42.3189835,-71.2340096,1,5,5,"Wellesley/Needham",779377
219605,25,"2005Q3","3_ClassC","2_Between",1,37,2,1647,42.3241768,-71.2612031,1,3,5,"Wellesley/Needham",1087825
219625,26,"2005Q3","2_ClassB","2_Between",1,36,3,1876,42.3261338,-71.2524434,1,3,5,"Wellesley/Needham",931445
219625,26,"2005Q3","2_ClassB","2_Between",1,36,3,1220,42.3261338,-71.2524434,1,3,5,"Wellesley/Needham",1133949
219764,17.77,"2005Q3","3_ClassC","1_Net",1,36,2,1350,42.3357366,-71.120529,5,NA,NA,"Newton/Brookline",1072429
219764,17.35,"2005Q3","3_ClassC","1_Net",2,36,1,550,42.3357366,-71.120529,NA,NA,NA,"Newton/Brookline",897840
219853,20,"2005Q3","3_ClassC","2_Between",7,7,2,2275,42.3102663,-71.2761129,5,NA,NA,"Wellesley/Needham",613876
219853,36,"2005Q3","3_ClassC","2_Between",1,9,2,1500,42.3102663,-71.2761129,1,5,5,"Wellesley/Needham",1087816
219971,27,"2005Q3","1_ClassA","3_FullService",6,16,2,878,42.3423084,-71.1218731,1,3,5,"Newton/Brookline",666340
219971,27,"2005Q3","1_ClassA","3_FullService",1,17,2,3497,42.3423084,-71.1218731,1,3,5,"Newton/Brookline",933578
219971,27,"2005Q3","1_ClassA","3_FullService",1,17,2,396,42.3423084,-71.1218731,1,3,5,"Newton/Brookline",933599
219971,27,"2005Q3","1_ClassA","3_FullService",4,16,3,1736,42.3423084,-71.1218731,1,3,5,"Newton/Brookline",806310
219971,27,"2005Q3","1_ClassA","3_FullService",4,16,3,1618,42.3423084,-71.1218731,1,3,5,"Newton/Brookline",806312
219971,27,"2005Q3","1_ClassA","3_FullService",11,14,3,687,42.3423084,-71.1218731,1,3,5,"Newton/Brookline",399778
219971,27,"2005Q3","1_ClassA","3_FullService",1,17,2,820,42.3423084,-71.1218731,1,3,5,"Newton/Brookline",933591
219971,27,"2005Q3","1_ClassA","3_FullService",1,17,2,480,42.3423084,-71.1218731,1,3,5,"Newton/Brookline",933581
219971,27,"2005Q3","1_ClassA","3_FullService",1,17,3,1105,42.3423084,-71.1218731,1,3,5,"Newton/Brookline",933596
220580,18,"2005Q3","3_ClassC","2_Between",1,39,2,1000,42.3153615,-71.2447399,5,NA,NA,"Wellesley/Needham",1116452
404338,16,"2005Q3","2_ClassB","1_Net",4,18,2,400,42.1927985,-71.2899841,NA,NA,NA,"I-95 Corridor South",820194
406036,25,"2005Q3","3_ClassC","3_FullService",7,43,2,1500,42.3302913,-71.1250154,NA,NA,NA,"Newton/Brookline",642361
528346,33,"2005Q3","2_ClassB","2_Between",1,4,2,3460,42.3083887,-71.2764099,5,NA,NA,"Wellesley/Needham",1133947
616860,13.5,"2005Q3","3_ClassC","3_FullService",5,20,1,3200,42.015563,-71.343392,1,5,10,"I-95 Corridor South",754639
836118,18.2,"2005Q3","2_ClassB","3_FullService",1,25,2,1188,42.3406235,-71.1206073,1,1,5,"Newton/Brookline",1133118
846927,18.5,"2005Q3","3_ClassC","2_Between",3,55,2,1197,42.2851635,-71.2359745,NA,NA,NA,"Wellesley/Needham",835561
895410,19,"2005Q3","3_ClassC","3_FullService",2,1,2,562,42.2911275,-71.2377614,1,1,3,"Wellesley/Needham",911325
966893,10,"2005Q3","3_ClassC","1_Net",1,35,1,5100,42.1154423,-70.8656381,5,NA,NA,"Route 3 South",1129040
219300,32,"2005Q4","2_ClassB","2_Between",2,12,5,2375,42.3247569,-71.2536889,5,NA,NA,"Wellesley/Needham",1264724
219300,28,"2005Q4","2_ClassB","2_Between",2,12,5,2270,42.3247569,-71.2536889,5,NA,NA,"Wellesley/Needham",1133956
219337,21.5,"2005Q4","1_ClassA","2_Between",2,2,1,4610,42.0434142,-71.2351656,NA,NA,NA,"I-95 Corridor South",928807
219378,21.5,"2005Q4","1_ClassA","3_FullService",6,1,1,3360,42.0419467,-71.2349002,1,3,5,"I-95 Corridor South",726207
219378,21.5,"2005Q4","1_ClassA","3_FullService",2,2,1,2093,42.0419467,-71.2349002,1,3,5,"I-95 Corridor South",928915
219528,28,"2005Q4","2_ClassB","2_Between",2,19,2,3127,42.3236461,-71.2588633,5,NA,NA,"Wellesley/Needham",1133983
219528,28,"2005Q4","2_ClassB","2_Between",2,19,2,3593,42.3236461,-71.2588633,5,NA,NA,"Wellesley/Needham",1133984
219530,28.5,"2005Q4","1_ClassA","3_FullService",3,40,2,3958,42.3189835,-71.2340096,1,5,5,"Wellesley/Needham",908468
219530,30,"2005Q4","1_ClassA","2_Between",1,40,1,12418,42.3189835,-71.2340096,1,5,5,"Wellesley/Needham",1250462
219530,29,"2005Q4","1_ClassA","3_FullService",0,40,2,3958,42.3189835,-71.2340096,1,3,3,"Wellesley/Needham",1314388
219547,24.5,"2005Q4","2_ClassB","3_FullService",0,20,2,1315,42.3049061,-71.2204594,5,NA,NA,"Wellesley/Needham",1293262
219547,24.5,"2005Q4","2_ClassB","3_FullService",0,20,1,3035,42.3049061,-71.2204594,5,NA,NA,"Wellesley/Needham",1293263
219549,22,"2005Q4","2_ClassB","2_Between",2,40,1,1236,42.314117,-71.2494772,1,3,5,"Wellesley/Needham",1081650
219570,14,"2005Q4","2_ClassB","2_Between",7,15,2,1647,42.116564,-71.236331,1,1,5,"I-95 Corridor South",674504
219605,25,"2005Q4","3_ClassC","2_Between",0,37,2,1544,42.3241768,-71.2612031,5,NA,NA,"Wellesley/Needham",1264699
219621,18.5,"2005Q4","2_ClassB","3_FullService",7,17,1,5700,42.2889411,-71.2367948,NA,NA,NA,"Wellesley/Needham",661993
219621,18.5,"2005Q4","2_ClassB","3_FullService",7,17,1,2000,42.2889411,-71.2367948,NA,NA,NA,"Wellesley/Needham",661995
219629,25.5,"2005Q4","1_ClassA","2_Between",0,20,5,2204,42.3039425,-71.218483,1,3,5,"Wellesley/Needham",1261950
219640,16,"2005Q4","2_ClassB","3_FullService",6,22,2,800,42.2922259,-71.2368421,NA,NA,NA,"Wellesley/Needham",752078
219688,26,"2005Q4","3_ClassC","1_Net",3,32,1,9000,42.3165184,-71.243628,1,3,5,"Wellesley/Needham",922309
219971,27,"2005Q4","1_ClassA","3_FullService",2,17,2,559,42.3423084,-71.1218731,1,3,5,"Newton/Brookline",1243385
220268,24,"2005Q4","2_ClassB","3_FullService",2,21,2,1908,42.2807248,-71.2348261,5,NA,NA,"Wellesley/Needham",1082402
220577,55,"2005Q4","2_ClassB","1_Net",1,20,1,1009,42.301659,-71.2885624,1,3,5,"Wellesley/Needham",1181495
404338,16.5,"2005Q4","2_ClassB","1_Net",5,18,2,800,42.1927985,-71.2899841,5,NA,NA,"I-95 Corridor South",820195
729974,45,"2005Q4","2_ClassB","1_Net",2,86,1,1900,42.3511756,-71.1198758,5,NA,NA,"Newton/Brookline",1102510
49326,27,"2006Q1","3_ClassC","3_FullService",0,44,3,1372,42.2959102,-71.2950691,1,3,5,"Wellesley/Needham",1369999
49326,27,"2006Q1","3_ClassC","3_FullService",0,44,2,866,42.2959102,-71.2950691,1,3,5,"Wellesley/Needham",1369998
219084,17.75,"2006Q1","2_ClassB","2_Between",10,13,2,1489,42.0747581,-71.4187356,NA,NA,NA,"I-95 Corridor South",579826
219084,17.75,"2006Q1","2_ClassB","2_Between",10,13,2,1500,42.0747581,-71.4187356,NA,NA,NA,"I-95 Corridor South",579829
219084,17.75,"2006Q1","2_ClassB","2_Between",8,14,2,3834,42.0747581,-71.4187356,NA,NA,NA,"I-95 Corridor South",707899
219084,17.75,"2006Q1","2_ClassB","2_Between",3,15,3,1735,42.0747581,-71.4187356,5,NA,NA,"I-95 Corridor South",1075909
219084,17.75,"2006Q1","2_ClassB","2_Between",0,16,3,4300,42.0747581,-71.4187356,5,NA,NA,"I-95 Corridor South",1554254
219084,17.75,"2006Q1","2_ClassB","2_Between",0,16,3,3500,42.0747581,-71.4187356,5,NA,NA,"I-95 Corridor South",1554224
219129,23,"2006Q1","3_ClassC","2_Between",2,38,2,2500,42.3240218,-71.2615877,5,NA,NA,"Wellesley/Needham",1222761
219191,17,"2006Q1","3_ClassC","2_Between",1,27,1,1962,42.3255894,-71.2538472,5,NA,NA,"Wellesley/Needham",1301966
219216,16,"2006Q1","3_ClassC","2_Between",7,19,1,1984.5,42.3099953,-71.227406,1,3,5,"Wellesley/Needham",740737
219286,37,"2006Q1","2_ClassB","1_Net",2,17,1,2200,42.333516,-71.118528,5,NA,NA,"Newton/Brookline",1212354
219313,23.5,"2006Q1","3_ClassC","3_FullService",6,29,3,620,42.3160859,-71.2447541,1,3,5,"Wellesley/Needham",815097
219322,20,"2006Q1","2_ClassB","2_Between",1,19,2,2000,42.0916508,-71.4263202,1,3,5,"I-95 Corridor South",1311952
219375,27,"2006Q1","2_ClassB","2_Between",2,30,3,682,42.2958579,-71.2921739,5,NA,NA,"Wellesley/Needham",1369847
219375,27,"2006Q1","2_ClassB","2_Between",1,30,3,1388,42.2958579,-71.2921739,5,NA,NA,"Wellesley/Needham",1369852
219375,27,"2006Q1","2_ClassB","2_Between",2,30,3,1918,42.2958579,-71.2921739,5,NA,NA,"Wellesley/Needham",1157375
219375,27,"2006Q1","2_ClassB","2_Between",0,31,3,3425,42.2958579,-71.2921739,1,3,5,"Wellesley/Needham",1385827
219413,16,"2006Q1","2_ClassB","3_FullService",6,19,2,3275,42.304267,-71.220164,5,NA,NA,"Wellesley/Needham",795098
219413,18,"2006Q1","2_ClassB","3_FullService",6,19,3,5200,42.304267,-71.220164,5,NA,NA,"Wellesley/Needham",795103
219429,24,"2006Q1","2_ClassB","2_Between",1,31,1,1735,42.3045096,-71.3162583,5,NA,NA,"Wellesley/Needham",1301957
219429,24,"2006Q1","2_ClassB","2_Between",0,32,2,613,42.3045096,-71.3162583,5,NA,NA,"Wellesley/Needham",1385852
219438,28,"2006Q1","1_ClassA","2_Between",9,16,3,9450,42.3046705,-71.2286116,1,5,5,"Wellesley/Needham",1197791
219438,28,"2006Q1","1_ClassA","2_Between",9,16,2,6219.5,42.3046705,-71.2286116,1,5,5,"Wellesley/Needham",641242
219465,26,"2006Q1","2_ClassB","2_Between",3,35,2,1976,42.324508,-71.2606602,1,3,5,"Wellesley/Needham",1133991
219530,32,"2006Q1","1_ClassA","3_FullService",2,40,2,1582,42.3189835,-71.2340096,1,3,3,"Wellesley/Needham",1250471
219592,17.5,"2006Q1","3_ClassC","2_Between",2,9,2,550,42.1389024,-71.219101,1,3,5,"I-95 Corridor South",1203172
219604,19.5,"2006Q1","3_ClassC","2_Between",4,25,1,6183.5,42.3053075,-71.2289562,5,NA,NA,"Wellesley/Needham",928178
219605,25,"2006Q1","3_ClassC","2_Between",8,36,1,2168,42.3241768,-71.2612031,NA,NA,NA,"Wellesley/Needham",687666
219629,25.5,"2006Q1","1_ClassA","2_Between",1,20,3,2268,42.3039425,-71.218483,1,3,5,"Wellesley/Needham",1285539
219629,25.5,"2006Q1","1_ClassA","2_Between",3,20,6,5996,42.3039425,-71.218483,1,3,5,"Wellesley/Needham",1094649
219640,16,"2006Q1","2_ClassB","3_FullService",7,22,1,600,42.2922259,-71.2368421,5,NA,NA,"Wellesley/Needham",752076
219688,23.5,"2006Q1","3_ClassC","3_FullService",10,30,2,375,42.3165184,-71.243628,NA,NA,NA,"Wellesley/Needham",605475
220268,25.5,"2006Q1","2_ClassB","3_FullService",1,21,2,1908,42.2807248,-71.2348261,5,NA,NA,"Wellesley/Needham",1273451
220662,10.5,"2006Q1","3_ClassC","2_Between",12,43,2,1000,42.084972,-71.277163,NA,NA,NA,"I-95 Corridor South",490785
654464,9.5,"2006Q1","3_ClassC","2_Between",1,71,1,600,42.3058116,-71.2191603,1,3,5,"Wellesley/Needham",1261027
662139,16,"2006Q1","2_ClassB","2_Between",5,9,2,11500,42.164193,-71.211525,1,3,5,"I-95 Corridor South",840037
662139,16,"2006Q1","2_ClassB","2_Between",5,9,1,5500,42.164193,-71.211525,1,3,5,"I-95 Corridor South",840034
836118,21.99,"2006Q1","2_ClassB","3_FullService",6,24,3,891,42.3406235,-71.1206073,1,1,5,"Newton/Brookline",796877
1099390,18,"2006Q1","3_ClassC","1_Net",2,5,2,1200,42.080795,-71.387999,5,NA,NA,"I-95 Corridor South",1222958
1286016,20,"2006Q1","3_ClassC","1_Net",1,0,1,1700,42.1225006,-71.101747,1,1,10,"I-95 Corridor South",1352472
219084,17.75,"2006Q2","2_ClassB","2_Between",11,13,2,1500,42.0747581,-71.4187356,1,5,5,"I-95 Corridor South",583167
