"PropertyID","QuarterOff","AskingRate","BldgClass","Latitude","Longitude","SubmarketName"
6581115,"2009Q4",9.21,"2_ClassB",42.9935464,-70.970222,"Rockingham"
6630376,"2009Q4",17.7425,"2_ClassB",42.355427,-71.136433,"Brighton/Allston/Fenway"
6688147,"2009Q4",19.5,"2_ClassB",42.6759999,-71.3355556,"Groton/Townsend"
6759797,"2009Q4",9,"3_ClassC",41.8819456,-70.9037147,"Route 3 South"
6778320,"2009Q4",15,"2_ClassB",42.297971,-71.059903,"Roxbury/Dorchester"
6818796,"2009Q4",9,"2_ClassB",42.925,-71.44944,"Rockingham"
6965267,"2009Q4",15,"3_ClassC",42.0195529,-71.4951496,"I-95 Corridor South"
6975205,"2009Q4",16,"2_ClassB",42.1857956,-71.1781936,"Route 1 South"
6993795,"2009Q4",17,"2_ClassB",42.3010864,-71.4360515,"Framingham/Natick"
7031256,"2009Q4",15,"2_ClassB",42.087886,-71.055269,"Route 24"
7076928,"2009Q4",18,"2_ClassB",42.1942809,-70.7250517,"Route 3 Corridor"
7140532,"2009Q4",14,"2_ClassB",42.0669803,-70.8144884,"Route 3 South"
7176606,"2009Q4",11.52,"3_ClassC",42.334387,-71.1188442,"Newton/Brookline"
7203475,"2009Q4",13.5,"3_ClassC",42.186558,-71.306686,"I-95 Corridor South"
7229911,"2009Q4",13.88,"3_ClassC",42.194227,-70.724827,"Route 3 Corridor"
9368,"2010Q1",18,"1_ClassA",42.320396,-71.585906,"The Boroughs"
9446,"2010Q1",10,"3_ClassC",42.192332,-71.1499937,"Route 1 South"
9934,"2010Q1",33,"2_ClassB",42.3556124,-71.0575809,"Financial District"
49099,"2010Q1",9.5,"2_ClassB",42.5798382,-71.3034588,"Lowell/Chelmsford"
49102,"2010Q1",17.4,"3_ClassC",42.3053631,-71.4029176,"Framingham/Natick"
49113,"2010Q1",15.5,"3_ClassC",42.2967541,-71.4494364,"Framingham/Natick"
49263,"2010Q1",15.23,"3_ClassC",42.121135,-71.033045,"Route 24"
49337,"2010Q1",12,"3_ClassC",42.180143,-70.913842,"Route 3 Corridor"
52672,"2010Q1",25,"2_ClassB",42.3735256,-71.0934342,"Mid-Cambridge/Harvard Sq"
59193,"2010Q1",16,"2_ClassB",42.675062,-71.125979,"Lawrence/Andover"
91642,"2010Q1",21,"3_ClassC",42.309021,-71.2215677,"Newton/Brookline"
95673,"2010Q1",14.9,"3_ClassC",42.1734792,-71.1100061,"Route 24"
95833,"2010Q1",16.375,"2_ClassB",42.5602056,-71.4322534,"Lowell/Chelmsford"
213017,"2010Q1",15,"2_ClassB",42.5188088,-70.9959735,"Peabody/Salem"
213093,"2010Q1",14.448571,"1_ClassA",42.5597363,-70.8861791,"Danvers/Beverly"
213140,"2010Q1",18.95,"1_ClassA",42.5558806,-70.882639,"Danvers/Beverly"
213175,"2010Q1",9.95,"2_ClassB",42.6272845,-71.158137,"Lawrence/Andover"
213264,"2010Q1",20,"3_ClassC",42.706468,-71.13374,"Lawrence/Andover"
213322,"2010Q1",31.5,"2_ClassB",42.6569989,-71.1404181,"Lawrence/Andover"
213748,"2010Q1",15,"3_ClassC",42.800036,-70.877619,"Amesbury/Ipswich"
213815,"2010Q1",16.575,"3_ClassC",42.518288,-70.9971194,"Peabody/Salem"
213909,"2010Q1",16.04,"3_ClassC",42.5191301,-70.8947955,"Peabody/Salem"
213993,"2010Q1",12,"3_ClassC",42.6579563,-71.1058949,"Lawrence/Andover"
214015,"2010Q1",20,"2_ClassB",42.547506,-70.879529,"Danvers/Beverly"
214073,"2010Q1",16.36,"3_ClassC",42.708248,-71.158312,"Lawrence/Andover"
214141,"2010Q1",32.63,"2_ClassB",42.5734382,-70.7696443,"Essex/Gloucester"
214217,"2010Q1",28,"1_ClassA",42.4995882,-71.1623617,"Burlington/Woburn"
214264,"2010Q1",32.25,"1_ClassA",42.4094638,-71.2567094,"Waltham/Watertown"
214291,"2010Q1",20,"3_ClassC",42.384013,-71.263761,"Waltham/Watertown"
214315,"2010Q1",17.5,"1_ClassA",42.49811,-71.476757,"Concord/Maynard"
214344,"2010Q1",26.5,"1_ClassA",42.3985395,-71.1398818,"W Cambridge/Alewife"
214421,"2010Q1",20.94,"2_ClassB",42.2974196,-71.421292,"Framingham/Natick"
214451,"2010Q1",24.5,"1_ClassA",42.3754805,-71.1468568,"W Cambridge/Alewife"
214458,"2010Q1",17.5,"2_ClassB",42.5918201,-71.3189374,"Lowell/Chelmsford"
214468,"2010Q1",23,"2_ClassB",42.3320332,-71.2069468,"Newton/Brookline"
214571,"2010Q1",18.95,"2_ClassB",42.495416,-71.128848,"Burlington/Woburn"
214573,"2010Q1",17.5,"2_ClassB",42.5209365,-71.0491514,"Lynnfield/Wakefield"
214693,"2010Q1",23,"1_ClassA",42.493707,-71.189662,"Burlington/Woburn"
214696,"2010Q1",14.95,"2_ClassB",42.496134,-71.1258014,"Burlington/Woburn"
214706,"2010Q1",21.5,"2_ClassB",42.3908429,-71.0821479,"Somerville/Everett"
214716,"2010Q1",9.5,"2_ClassB",42.5800413,-71.3022678,"Lowell/Chelmsford"
214733,"2010Q1",12,"2_ClassB",42.446263,-71.425861,"Concord/Maynard"
214820,"2010Q1",23.5,"2_ClassB",42.3998378,-71.2530663,"Waltham/Watertown"
214829,"2010Q1",20,"2_ClassB",42.386121,-71.266254,"Waltham/Watertown"
214859,"2010Q1",17.45,"2_ClassB",42.4968146,-71.1262845,"Burlington/Woburn"
214862,"2010Q1",22,"2_ClassB",42.366825,-71.082718,"E Cambridge/Kendall Sq"
214969,"2010Q1",27.5,"2_ClassB",42.365552,-71.104467,"Mid-Cambridge/Harvard Sq"
215051,"2010Q1",16.5,"1_ClassA",42.506304,-71.145728,"Burlington/Woburn"
215129,"2010Q1",18.95,"2_ClassB",42.495777,-71.127502,"Burlington/Woburn"
215147,"2010Q1",16,"2_ClassB",42.3486249,-71.5218752,"The Boroughs"
215162,"2010Q1",33.25,"1_ClassA",42.3697075,-71.0779185,"E Cambridge/Kendall Sq"
215169,"2010Q1",18,"3_ClassC",42.3981013,-71.2534662,"Waltham/Watertown"
215298,"2010Q1",12,"2_ClassB",42.5077061,-71.2422046,"Lowell/Chelmsford"
215358,"2010Q1",20,"3_ClassC",42.452408,-71.235007,"Lexington/Arlington"
215407,"2010Q1",25,"1_ClassA",42.4446918,-71.2638951,"Lexington/Arlington"
215477,"2010Q1",20.225,"3_ClassC",42.364967,-71.103525,"Mid-Cambridge/Harvard Sq"
215533,"2010Q1",18.5,"2_ClassB",42.5891266,-71.1543946,"Wilmington/Reading"
215552,"2010Q1",19.45,"1_ClassA",42.479952,-71.111838,"Saugus/Lynn"
215595,"2010Q1",19,"2_ClassB",42.365208,-71.204953,"Newton/Brookline"
215640,"2010Q1",12.95,"2_ClassB",42.5599897,-71.433067,"Lowell/Chelmsford"
215645,"2010Q1",27,"1_ClassA",42.356859,-71.185879,"Newton/Brookline"
215653,"2010Q1",20,"3_ClassC",42.3134536,-71.2254965,"Newton/Brookline"
215686,"2010Q1",21,"1_ClassA",42.310069,-71.215102,"Newton/Brookline"
215701,"2010Q1",17.5,"1_ClassA",42.390459,-71.263053,"Waltham/Watertown"
215728,"2010Q1",22.5,"1_ClassA",42.5105424,-71.2480496,"Lowell/Chelmsford"
215729,"2010Q1",24.5,"2_ClassB",42.510967,-71.246411,"Lowell/Chelmsford"
215779,"2010Q1",18.5,"1_ClassA",42.643771,-71.234584,"Lowell/Chelmsford"
215985,"2010Q1",30.4,"2_ClassB",42.3307721,-71.2107794,"Newton/Brookline"
216053,"2010Q1",40,"2_ClassB",42.369973,-71.112135,"Mid-Cambridge/Harvard Sq"
216108,"2010Q1",25,"2_ClassB",42.3982568,-71.1284904,"W Cambridge/Alewife"
216235,"2010Q1",18,"2_ClassB",42.405427,-71.05653,"Somerville/Everett"
216296,"2010Q1",14.95,"1_ClassA",42.4306777,-71.4572557,"Concord/Maynard"
216370,"2010Q1",20,"3_ClassC",42.367117,-71.230996,"Newton/Brookline"
216446,"2010Q1",14.95,"2_ClassB",42.4307609,-71.4542786,"Concord/Maynard"
216451,"2010Q1",14.95,"2_ClassB",42.4309209,-71.4558669,"Concord/Maynard"
216673,"2010Q1",20.8,"2_ClassB",42.3955914,-71.1732756,"Lexington/Arlington"
216748,"2010Q1",19.13,"2_ClassB",42.482442,-71.188549,"Burlington/Woburn"
216950,"2010Q1",44,"3_ClassC",42.369416,-71.113172,"Mid-Cambridge/Harvard Sq"
217176,"2010Q1",11.5,"2_ClassB",42.6351602,-71.3803864,"Lowell/Chelmsford"
217275,"2010Q1",18.75,"3_ClassC",42.3010394,-71.4340415,"Framingham/Natick"
217418,"2010Q1",21,"2_ClassB",42.4464444,-71.2259129,"Lexington/Arlington"
217469,"2010Q1",14,"1_ClassA",42.6500268,-71.3159961,"Lowell/Chelmsford"
217482,"2010Q1",14,"2_ClassB",42.6494443,-71.3163605,"Lowell/Chelmsford"
217504,"2010Q1",16,"1_ClassA",42.6481453,-71.3084832,"Lowell/Chelmsford"
217748,"2010Q1",19,"2_ClassB",42.3625192,-71.2014054,"Newton/Brookline"
217749,"2010Q1",15,"3_ClassC",42.2813417,-71.2347834,"Wellesley/Needham"
217771,"2010Q1",25,"3_ClassC",42.321288,-71.207311,"Newton/Brookline"
218300,"2010Q1",16,"2_ClassB",42.3642923,-71.1658072,"Waltham/Watertown"
218319,"2010Q1",15.88,"2_ClassB",42.555387,-71.439315,"Lowell/Chelmsford"
218364,"2010Q1",9.15,"2_ClassB",42.549315,-71.173698,"Wilmington/Reading"
218368,"2010Q1",23,"1_ClassA",42.5869561,-71.1583309,"Wilmington/Reading"
218419,"2010Q1",16.95,"3_ClassC",42.4759946,-71.1540862,"Burlington/Woburn"
218906,"2010Q1",15.95,"2_ClassB",42.4309731,-71.4541888,"Concord/Maynard"
218973,"2010Q1",11.95,"2_ClassB",42.5174317,-71.0453262,"Lynnfield/Wakefield"
219063,"2010Q1",12.86,"2_ClassB",42.638758,-71.314158,"Lowell/Chelmsford"
219191,"2010Q1",29.61,"3_ClassC",42.3255894,-71.2538472,"Wellesley/Needham"
219300,"2010Q1",32,"2_ClassB",42.3247569,-71.2536889,"Wellesley/Needham"
219311,"2010Q1",27.183333,"3_ClassC",42.3257979,-71.2533747,"Wellesley/Needham"
219378,"2010Q1",19.5,"1_ClassA",42.0419467,-71.2349002,"I-95 Corridor South"
219528,"2010Q1",30,"2_ClassB",42.3236461,-71.2588633,"Wellesley/Needham"
219543,"2010Q1",21.75,"2_ClassB",42.2339033,-71.014253,"Quincy/Braintree"
219716,"2010Q1",19.44,"2_ClassB",42.3259874,-71.2604293,"Wellesley/Needham"
219971,"2010Q1",29,"1_ClassA",42.3423084,-71.1218731,"Newton/Brookline"
219985,"2010Q1",25,"2_ClassB",42.335612,-71.149828,"Brighton/Allston/Fenway"
220132,"2010Q1",17.5,"2_ClassB",42.077949,-71.282769,"I-95 Corridor South"
220235,"2010Q1",16,"3_ClassC",42.3056429,-71.2290969,"Wellesley/Needham"
220366,"2010Q1",18,"2_ClassB",42.249336,-71.002688,"Quincy/Braintree"
220408,"2010Q1",15,"3_ClassC",42.249043,-71.001798,"Quincy/Braintree"
220587,"2010Q1",35,"2_ClassB",42.3085709,-71.277096,"Wellesley/Needham"
220840,"2010Q1",16.5,"2_ClassB",42.0548116,-71.0624506,"Route 24"
220853,"2010Q1",20,"2_ClassB",42.1626139,-70.8995734,"Route 3 Corridor"
221140,"2010Q1",13.5,"2_ClassB",41.8831608,-70.9105265,"Route 3 South"
221219,"2010Q1",18,"1_ClassA",42.1602434,-70.8804687,"Route 3 Corridor"
222071,"2010Q1",23,"2_ClassB",42.358229,-71.058673,"Financial District"
222089,"2010Q1",34,"1_ClassA",42.3535232,-71.0557967,"Financial District"
222093,"2010Q1",28,"2_ClassB",42.3580074,-71.061564,"Financial District"
222136,"2010Q1",24,"3_ClassC",42.3582738,-71.0532923,"Financial District"
222162,"2010Q1",18,"2_ClassB",42.3578256,-71.137182,"Brighton/Allston/Fenway"
222165,"2010Q1",32,"2_ClassB",42.3579988,-71.0560196,"Financial District"
222204,"2010Q1",20,"3_ClassC",42.3428694,-71.0841636,"Back Bay"
222213,"2010Q1",23,"2_ClassB",42.3502284,-71.0577176,"Midtown"
222223,"2010Q1",29,"2_ClassB",42.3566548,-71.0526399,"Financial District"
222280,"2010Q1",23,"2_ClassB",42.365657,-71.0588784,"North End/Waterfront"
222293,"2010Q1",21,"2_ClassB",42.3567678,-71.0586358,"Financial District"
222299,"2010Q1",18,"2_ClassB",42.350109,-71.060598,"Midtown"
222310,"2010Q1",28,"2_ClassB",42.358445,-71.061645,"Financial District"
222369,"2010Q1",25.5,"2_ClassB",42.3512381,-71.0565809,"Midtown"
222372,"2010Q1",43,"1_ClassA",42.363929,-71.061549,"North Station/Beacon Hill"
222464,"2010Q1",36.666666,"2_ClassB",42.3581555,-71.0549324,"Financial District"
222481,"2010Q1",23,"2_ClassB",42.364021,-71.059744,"North Station/Beacon Hill"
222623,"2010Q1",14,"2_ClassB",42.3333356,-71.0556827,"South Boston"
222660,"2010Q1",10,"2_ClassB",42.341856,-71.065099,"South End"
222873,"2010Q1",23,"2_ClassB",42.35007,-71.057169,"Midtown"
222895,"2010Q1",30,"2_ClassB",42.3574958,-71.0591162,"Financial District"
222911,"2010Q1",25,"2_ClassB",42.350577,-71.076132,"Back Bay"
222917,"2010Q1",23,"2_ClassB",42.351577,-71.072917,"Back Bay"
222939,"2010Q1",36.873333,"2_ClassB",42.350439,-71.076682,"Back Bay"
223033,"2010Q1",35,"1_ClassA",42.355234,-71.062862,"Midtown"
223056,"2010Q1",25,"2_ClassB",42.349312,-71.048983,"Seaport"
223066,"2010Q1",35,"2_ClassB",42.352183,-71.071931,"Back Bay"
223107,"2010Q1",35.88,"3_ClassC",42.350122,-71.081233,"Back Bay"
223173,"2010Q1",37.775,"2_ClassB",42.3486127,-71.0854149,"Back Bay"
223203,"2010Q1",32,"3_ClassC",42.353547,-71.08058,"Back Bay"
223212,"2010Q1",17.25,"2_ClassB",42.354277,-71.07207,"Back Bay"
351223,"2010Q1",33,"2_ClassB",42.3266924,-71.197268,"Newton/Brookline"
506085,"2010Q1",25,"2_ClassB",42.3569449,-71.1877016,"Newton/Brookline"
507016,"2010Q1",29,"1_ClassA",42.40659,-71.252927,"Waltham/Watertown"
521677,"2010Q1",17,"2_ClassB",42.6312292,-71.2702621,"Lowell/Chelmsford"
531203,"2010Q1",12,"3_ClassC",42.0903626,-71.3003183,"I-95 Corridor South"
596536,"2010Q1",9,"3_ClassC",42.479505,-71.0999914,"Saugus/Lynn"
600532,"2010Q1",19.99,"3_ClassC",42.3489267,-71.2288122,"Newton/Brookline"
600889,"2010Q1",30,"2_ClassB",42.3056328,-71.3140415,"Wellesley/Needham"
616198,"2010Q1",20,"2_ClassB",42.366664,-71.1883219,"Waltham/Watertown"
616341,"2010Q1",15,"3_ClassC",42.122819,-71.177783,"I-95 Corridor South"
619250,"2010Q1",16,"1_ClassA",43.089419,-70.785452,"Rockingham"
622747,"2010Q1",22.43,"3_ClassC",42.729825,-71.2068798,"Lawrence/Andover"
635026,"2010Q1",10,"2_ClassB",42.971972,-70.834747,"Rockingham"
635344,"2010Q1",15.5,"2_ClassB",43.069549,-70.772613,"Rockingham"
644679,"2010Q1",12,"2_ClassB",42.3502146,-71.2091959,"Newton/Brookline"
648642,"2010Q1",15,"2_ClassB",42.7748455,-71.249179,"Rockingham"
655668,"2010Q1",10,"3_ClassC",42.6279896,-71.3574189,"Lowell/Chelmsford"
657468,"2010Q1",16.71,"3_ClassC",43.074613,-70.758109,"Rockingham"
659290,"2010Q1",12,"3_ClassC",42.0164254,-71.0206574,"Route 3 South"
676456,"2010Q1",19.95,"1_ClassA",42.5621875,-70.8895416,"Danvers/Beverly"
677198,"2010Q1",27,"2_ClassB",42.3540807,-71.0589191,"Financial District"
681881,"2010Q1",18.44,"2_ClassB",41.878398,-70.923205,"Attleboro/New Bedford"
699307,"2010Q1",20,"3_ClassC",42.349786,-71.219076,"Newton/Brookline"
709811,"2010Q1",15.65,"2_ClassB",42.330642,-71.058392,"South Boston"
714197,"2010Q1",23,"2_ClassB",42.176364,-70.955785,"Route 3 Corridor"
743744,"2010Q1",32.69,"2_ClassB",42.3546174,-71.136653,"Brighton/Allston/Fenway"
765831,"2010Q1",16.905,"2_ClassB",42.542569,-70.884596,"Danvers/Beverly"
786824,"2010Q1",10.91,"3_ClassC",42.5268951,-70.9245104,"Peabody/Salem"
788775,"2010Q1",20,"2_ClassB",42.380841,-71.0967,"Somerville/Everett"
798643,"2010Q1",22,"2_ClassB",42.3134484,-71.273818,"Wellesley/Needham"
807000,"2010Q1",52.46,"3_ClassC",43.0777041,-70.7575831,"Rockingham"
815868,"2010Q1",20,"3_ClassC",42.425889,-71.194488,"Lexington/Arlington"
887795,"2010Q1",18,"2_ClassB",42.2450726,-71.3684379,"Framingham/Natick"
921011,"2010Q1",20,"2_ClassB",42.459278,-71.351636,"Concord/Maynard"
1081573,"2010Q1",16,"3_ClassC",42.1618614,-70.7926594,"Route 3 Corridor"
1136079,"2010Q1",10,"3_ClassC",42.774365,-71.078899,"Lawrence/Andover"
1153996,"2010Q1",17,"2_ClassB",42.1978582,-71.4263757,"Hopkinton/Holliston"
1184331,"2010Q1",27.5,"2_ClassB",42.3632438,-71.3622847,"Concord/Maynard"
1186693,"2010Q1",25.06,"3_ClassC",42.194669,-70.924251,"Route 3 Corridor"
1256258,"2010Q1",14,"2_ClassB",42.5619307,-70.812945,"Danvers/Beverly"
1306906,"2010Q1",12.63,"3_ClassC",42.706226,-71.069652,"Amesbury/Ipswich"
1449149,"2010Q1",12,"3_ClassC",42.896479,-70.871034,"Rockingham"
1454129,"2010Q1",15.2,"3_ClassC",41.979106,-70.691406,"Route 3 South"
1455005,"2010Q1",20.28,"3_ClassC",42.32823,-71.405157,"Framingham/Natick"
1506457,"2010Q1",16.36,"2_ClassB",42.3622645,-71.42185,"Concord/Maynard"
1525769,"2010Q1",14,"2_ClassB",42.6507847,-71.3149944,"Lowell/Chelmsford"
1584261,"2010Q1",15,"3_ClassC",42.5217832,-70.8940822,"Peabody/Salem"
4266035,"2010Q1",16,"2_ClassB",42.5473085,-70.8794291,"Danvers/Beverly"
5048138,"2010Q1",12,"3_ClassC",42.457061,-70.971684,"Saugus/Lynn"
5065418,"2010Q1",12.5,"2_ClassB",42.9436921,-70.8368543,"Rockingham"
5317327,"2010Q1",28,"2_ClassB",42.3301042,-71.1919178,"Newton/Brookline"
5379531,"2010Q1",16.75,"2_ClassB",42.2790579,-71.1678834,"South Suffolk County"
5528561,"2010Q1",20,"2_ClassB",42.025486,-71.309776,"I-95 Corridor South"
5598593,"2010Q1",16.58,"2_ClassB",42.2293079,-71.2215558,"Route 1 South"
5627579,"2010Q1",15,"3_ClassC",42.3853138,-71.1829398,"Lexington/Arlington"
5708984,"2010Q1",18,"3_ClassC",42.318153,-71.362117,"Framingham/Natick"
5732273,"2010Q1",16,"2_ClassB",42.737765,-71.19539,"Lawrence/Andover"
5766827,"2010Q1",18,"3_ClassC",42.3505815,-71.0606791,"Midtown"
5773039,"2010Q1",18.665,"2_ClassB",43.1339549,-70.924958,"Strafford County"
5927174,"2010Q1",11,"2_ClassB",42.523747,-70.9889075,"Peabody/Salem"
5973463,"2010Q1",9,"2_ClassB",42.3004332,-71.4411289,"Framingham/Natick"
5999195,"2010Q1",23.75,"3_ClassC",42.199256,-70.953821,"Route 3 Corridor"
6007909,"2010Q1",6.4,"2_ClassB",42.7931864,-71.1875689,"Rockingham"
6105978,"2010Q1",12,"3_ClassC",42.3420483,-71.2559029,"Newton/Brookline"
6253782,"2010Q1",13,"2_ClassB",42.5692949,-71.1096256,"Wilmington/Reading"
6280886,"2010Q1",28,"2_ClassB",42.309354,-71.107497,"Roxbury/Dorchester"
6408478,"2010Q1",14,"3_ClassC",41.747918,-70.624842,"Route 3 South"
6441853,"2010Q1",12,"2_ClassB",42.3281232,-71.0725336,"Roxbury/Dorchester"
6470307,"2010Q1",17.1,"3_ClassC",42.2051406,-71.0050575,"Quincy/Braintree"
6473303,"2010Q1",10.5,"3_ClassC",42.9454328,-70.8371001,"Rockingham"
6491569,"2010Q1",12.76,"3_ClassC",42.6583139,-71.1446614,"Lawrence/Andover"
6546835,"2010Q1",14,"3_ClassC",42.6566763,-71.1400851,"Lawrence/Andover"
6574959,"2010Q1",17,"2_ClassB",43.083708,-70.809551,"Rockingham"
6630376,"2010Q1",20.065,"2_ClassB",42.355427,-71.136433,"Brighton/Allston/Fenway"
6751723,"2010Q1",18,"2_ClassB",42.1593155,-71.1546284,"Route 1 South"
6828074,"2010Q1",15.43,"2_ClassB",42.613291,-71.576532,"Groton/Townsend"
6838164,"2010Q1",13.33,"3_ClassC",42.630261,-70.772767,"Essex/Gloucester"
6848514,"2010Q1",18,"2_ClassB",42.2846582,-71.3471545,"Framingham/Natick"
6920589,"2010Q1",18,"2_ClassB",42.3710836,-71.0790514,"E Cambridge/Kendall Sq"
6942154,"2010Q1",13,"3_ClassC",42.253812,-71.469236,"Hopkinton/Holliston"
6966509,"2010Q1",13.15,"2_ClassB",42.7738795,-71.2511207,"Rockingham"
6966992,"2010Q1",15,"2_ClassB",42.2890076,-71.0635896,"Roxbury/Dorchester"
6970137,"2010Q1",18,"2_ClassB",42.348651,-71.048378,"Seaport"
6972168,"2010Q1",27,"2_ClassB",42.3705304,-71.0771346,"E Cambridge/Kendall Sq"
7052920,"2010Q1",24,"2_ClassB",42.357626,-71.053634,"Financial District"
7076928,"2010Q1",18,"2_ClassB",42.1942809,-70.7250517,"Route 3 Corridor"
7078708,"2010Q1",11.25,"2_ClassB",42.0961398,-70.7174908,"Route 3 South"
7103907,"2010Q1",20,"3_ClassC",42.3977235,-71.1328459,"W Cambridge/Alewife"
7117224,"2010Q1",12.855,"2_ClassB",42.3927232,-71.5671991,"Concord/Maynard"
7229783,"2010Q1",13.99,"3_ClassC",42.104622,-70.9534715,"Route 24"
7229796,"2010Q1",12.59,"3_ClassC",42.0654343,-70.8687534,"Route 3 South"
7256064,"2010Q1",25,"2_ClassB",42.414556,-71.325777,"Lexington/Arlington"
7268460,"2010Q1",27.61,"2_ClassB",42.4554713,-71.3975858,"Concord/Maynard"
7301163,"2010Q1",18.5,"3_ClassC",42.7426138,-71.1993723,"Rockingham"
7323025,"2010Q1",14.67,"3_ClassC",42.6935907,-71.4361087,"Groton/Townsend"
7331953,"2010Q1",12,"3_ClassC",42.4797191,-70.9559408,"Saugus/Lynn"
7513208,"2010Q1",16,"2_ClassB",42.4871028,-71.2749536,"Concord/Maynard"
8994,"2010Q2",14.95,"2_ClassB",42.56487,-70.97487,"Danvers/Beverly"
9368,"2010Q2",18,"1_ClassA",42.320396,-71.585906,"The Boroughs"
9529,"2010Q2",17.5,"1_ClassA",42.2345324,-71.0149571,"Quincy/Braintree"
9628,"2010Q2",17,"2_ClassB",42.0106684,-71.0528283,"Route 3 South"
9934,"2010Q2",33,"2_ClassB",42.3556124,-71.0575809,"Financial District"
41741,"2010Q2",29.5,"1_ClassA",42.3557314,-71.0615894,"Financial District"
46007,"2010Q2",16,"3_ClassC",42.5221658,-70.8960518,"Peabody/Salem"
49139,"2010Q2",9.232,"2_ClassB",42.6442203,-71.308652,"Lowell/Chelmsford"
49265,"2010Q2",14.5,"2_ClassB",42.3088471,-71.2760846,"Wellesley/Needham"
49307,"2010Q2",15,"2_ClassB",42.200506,-70.940928,"Route 3 Corridor"
49330,"2010Q2",16.67,"3_ClassC",42.1806557,-70.9170748,"Route 3 Corridor"
52705,"2010Q2",34,"1_ClassA",42.3573507,-71.0556637,"Financial District"
53694,"2010Q2",36,"1_ClassA",42.3622566,-71.0797989,"E Cambridge/Kendall Sq"
55023,"2010Q2",9,"2_ClassB",42.50941,-70.900605,"Peabody/Salem"
59193,"2010Q2",16,"2_ClassB",42.675062,-71.125979,"Lawrence/Andover"
85987,"2010Q2",36,"1_ClassA",42.3553015,-71.0567776,"Financial District"
213017,"2010Q2",15,"2_ClassB",42.5188088,-70.9959735,"Peabody/Salem"
213041,"2010Q2",24,"3_ClassC",42.463987,-70.951137,"Saugus/Lynn"
213042,"2010Q2",15,"2_ClassB",42.5118926,-71.0339429,"Lynnfield/Wakefield"
213047,"2010Q2",10.5,"2_ClassB",42.7054493,-71.2146301,"Lawrence/Andover"
213093,"2010Q2",11.95,"1_ClassA",42.5597363,-70.8861791,"Danvers/Beverly"
213113,"2010Q2",16.95,"1_ClassA",42.5642248,-70.9891046,"Danvers/Beverly"
213140,"2010Q2",18.95,"1_ClassA",42.5558806,-70.882639,"Danvers/Beverly"
213212,"2010Q2",12.5,"2_ClassB",42.774266,-71.078333,"Lawrence/Andover"
213322,"2010Q2",15,"2_ClassB",42.6569989,-71.1404181,"Lawrence/Andover"
213402,"2010Q2",13.5,"2_ClassB",42.5562261,-70.9607362,"Danvers/Beverly"
213685,"2010Q2",15,"3_ClassC",42.512138,-71.0349439,"Lynnfield/Wakefield"
213779,"2010Q2",13,"2_ClassB",42.642166,-71.083114,"Lawrence/Andover"
213815,"2010Q2",16.5,"3_ClassC",42.518288,-70.9971194,"Peabody/Salem"
213848,"2010Q2",18.5,"2_ClassB",42.517729,-70.973606,"Peabody/Salem"
213909,"2010Q2",18.04,"3_ClassC",42.5191301,-70.8947955,"Peabody/Salem"
213913,"2010Q2",25,"2_ClassB",42.51928,-70.893701,"Peabody/Salem"
213937,"2010Q2",11.4,"3_ClassC",42.5207091,-70.8939673,"Peabody/Salem"
213988,"2010Q2",13,"2_ClassB",42.5859764,-70.9632865,"Danvers/Beverly"
213996,"2010Q2",16.67,"3_ClassC",42.6624533,-71.1452313,"Lawrence/Andover"
214015,"2010Q2",10,"2_ClassB",42.547506,-70.879529,"Danvers/Beverly"
214063,"2010Q2",13.25,"2_ClassB",42.6912986,-71.2297607,"Lawrence/Andover"
214073,"2010Q2",12,"3_ClassC",42.708248,-71.158312,"Lawrence/Andover"
214202,"2010Q2",17.5,"2_ClassB",42.5233121,-71.4316234,"Concord/Maynard"
214207,"2010Q2",18,"1_ClassA",42.6144901,-71.3245679,"Lowell/Chelmsford"
214252,"2010Q2",16,"2_ClassB",42.527528,-71.2623341,"Lowell/Chelmsford"
214264,"2010Q2",31.625,"1_ClassA",42.4094638,-71.2567094,"Waltham/Watertown"
214291,"2010Q2",18.5,"3_ClassC",42.384013,-71.263761,"Waltham/Watertown"
214323,"2010Q2",23,"1_ClassA",42.29763,-71.4803986,"Framingham/Natick"
214326,"2010Q2",19.95,"2_ClassB",42.5052056,-71.1270618,"Burlington/Woburn"
214349,"2010Q2",11,"2_ClassB",42.5602876,-71.4347946,"Lowell/Chelmsford"
214360,"2010Q2",23,"1_ClassA",42.4948746,-71.1894926,"Burlington/Woburn"
214381,"2010Q2",16,"2_ClassB",42.4943172,-71.1948996,"Burlington/Woburn"
214387,"2010Q2",31,"1_ClassA",42.3691231,-71.1098285,"Mid-Cambridge/Harvard Sq"
214421,"2010Q2",20.95,"2_ClassB",42.2974196,-71.421292,"Framingham/Natick"
214515,"2010Q2",18,"2_ClassB",42.2982296,-71.4153871,"Framingham/Natick"
214586,"2010Q2",19.95,"2_ClassB",42.49729,-71.194786,"Burlington/Woburn"
214621,"2010Q2",17.5,"2_ClassB",42.481193,-71.111667,"Saugus/Lynn"
214696,"2010Q2",17.95,"2_ClassB",42.496134,-71.1258014,"Burlington/Woburn"
214730,"2010Q2",65,"1_ClassA",42.363355,-71.090988,"E Cambridge/Kendall Sq"
214776,"2010Q2",23,"2_ClassB",42.4529055,-71.2363698,"Lexington/Arlington"
